#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 917: Rocky Boy, MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rocky Boy (917) 
# Montana  SNOTEL Site - 4700 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 11:40:10 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
2000-10-11,0.0,0.0,,,0.3,0.7,43,44.1,32.5,38.7
2000-10-12,0.0,0.0,,,0.4,0.8,50,46.2,38.1,40.3
2000-10-13,0.0,0.0,,,0.9,0.8,113,42.6,32.0,37.8
2000-10-14,0.0,0.0,,,1.2,1.0,120,48.7,30.7,39.0
2000-10-15,0.0,0.0,,,1.2,1.0,120,50.4,28.6,39.2
2000-10-16,0.0,0.0,,,1.2,1.0,120,56.3,27.5,47.3
2000-10-17,0.0,0.0,,,1.2,1.1,109,62.6,45.3,52.5
2000-10-18,0.0,0.0,,,1.2,1.2,100,66.6,47.5,55.9
2000-10-19,0.0,0.0,,,1.2,1.2,100,52.9,29.3,43.5
2000-10-20,0.0,0.0,,,1.2,1.2,100,59.7,28.8,48.4
2000-10-21,0.0,0.0,,,1.2,1.2,100,56.8,29.5,41.2
2000-10-22,0.1,0.0,,,1.3,1.2,108,44.8,25.9,34.2
2000-10-23,0.0,0.0,,,1.3,1.2,108,56.1,24.4,38.3
2000-10-24,0.0,0.0,,,1.3,1.2,108,60.3,30.7,44.4
2000-10-25,0.0,0.0,,,1.3,1.3,100,48.4,41.4,44.4
2000-10-26,0.0,0.0,,,1.3,1.3,100,48.7,30.6,39.6
2000-10-27,0.0,0.0,,,1.3,1.4,93,53.4,37.0,41.7
2000-10-28,0.0,0.0,,,1.3,1.4,93,55.4,32.2,43.0
2000-10-29,0.0,0.0,,,1.3,1.6,81,57.6,30.6,42.6
2000-10-30,0.0,0.0,,,1.3,1.6,81,38.1,28.4,34.3
2000-10-31,0.0,0.0,,,1.4,1.7,82,43.9,27.0,34.5
2000-11-01,0.0,0.0,,,1.4,1.8,78,35.8,25.5,32.2
2000-11-02,0.0,0.0,,,1.5,1.8,83,38.7,26.6,31.3
2000-11-03,0.0,0.0,,,1.5,1.8,83,43.5,28.2,37.2
2000-11-04,0.0,0.1,0,,1.5,1.8,83,55.2,25.3,44.6
2000-11-05,0.0,0.2,0,,1.5,1.8,83,25.0,17.1,19.2
2000-11-06,0.2,0.2,100,,1.6,1.8,89,18.1,5.2,14.4
2000-11-07,0.2,0.1,200,,1.6,1.8,89,29.5,1.9,12.7
2000-11-08,0.2,0.2,100,,1.6,1.8,89,29.5,7.0,16.2
2000-11-09,0.3,0.3,100,,1.7,2.0,85,17.8,8.2,13.5
2000-11-10,0.4,0.4,100,,1.8,2.0,90,17.4,0.3,10.4
2000-11-11,0.4,0.4,100,,1.8,2.0,90,23.0,-5.1,7.0
2000-11-12,0.4,0.4,100,,1.8,2.2,82,30.7,4.6,19.9
2000-11-13,0.5,0.4,125,,1.9,2.3,83,34.9,10.2,22.6
2000-11-14,0.5,0.4,125,,1.9,2.4,79,36.7,9.3,19.4
2000-11-15,0.5,0.5,100,,1.9,2.5,76,26.1,3.0,16.7
2000-11-16,0.5,0.4,125,,1.9,2.6,73,30.9,5.4,20.5
2000-11-17,0.6,0.5,120,,2.0,2.6,77,28.6,21.0,23.5
2000-11-18,0.7,0.6,117,,2.2,2.8,79,32.7,24.4,28.8
2000-11-19,0.9,0.6,150,,2.4,2.8,86,29.7,20.8,24.1
2000-11-20,0.9,0.6,150,,2.4,2.9,83,41.9,19.8,32.2
2000-11-21,0.9,0.6,150,,2.4,3.0,80,48.2,18.0,30.6
2000-11-22,0.9,0.6,150,,2.4,3.2,75,49.3,24.1,31.3
2000-11-23,0.9,0.6,150,,2.4,3.2,75,48.4,23.9,38.8
2000-11-24,0.9,0.6,150,,2.4,3.2,75,40.5,18.1,31.1
2000-11-25,1.0,0.6,167,,2.4,3.3,73,42.6,23.9,35.2
2000-11-26,1.0,0.6,167,,2.5,3.4,74,40.6,30.0,34.7
2000-11-27,1.1,0.7,157,,2.5,3.4,74,39.4,24.6,32.9
2000-11-28,1.2,0.8,150,,2.6,3.6,72,32.0,8.6,22.1
2000-11-29,1.2,0.8,150,,2.6,3.6,72,30.4,6.4,22.6
2000-11-30,1.3,0.8,163,,2.8,3.6,78,33.1,23.2,28.8
2000-12-01,1.3,0.9,144,,2.9,3.6,81,37.9,15.8,25.9
2000-12-02,1.3,1.0,130,,2.9,3.6,81,45.1,32.0,38.5
2000-12-03,1.3,1.0,130,,2.9,3.6,81,37.2,27.1,31.6
2000-12-04,1.4,1.0,140,,2.9,3.8,76,33.4,13.5,25.0
2000-12-05,1.4,1.2,117,,2.9,4.0,73,32.7,21.7,27.9
2000-12-06,1.4,1.2,117,,3.0,4.0,75,45.5,32.2,40.6
2000-12-07,1.4,1.2,117,,3.0,4.0,75,35.8,15.3,27.9
2000-12-08,1.4,1.2,117,,3.0,4.0,75,36.0,12.9,22.8
2000-12-09,1.4,1.2,117,,3.0,4.0,75,19.6,-19.3,-1.1
2000-12-10,1.4,1.2,117,,3.0,4.2,71,2.8,-22.0,-6.0
2000-12-11,1.4,1.2,117,,3.0,4.4,68,5.2,-25.1,-11.7
2000-12-12,1.4,1.2,117,,3.0,4.4,68,6.8,-9.4,-0.9
2000-12-13,1.4,1.2,117,,3.0,4.4,68,14.2,-5.1,3.7
2000-12-14,1.5,1.2,125,,3.1,4.6,67,17.6,-5.1,6.4
2000-12-15,1.6,1.2,133,,3.2,4.7,68,31.5,-18.6,-0.8
2000-12-16,1.6,1.2,133,,3.2,4.8,67,37.9,-19.3,11.7
2000-12-17,1.8,1.2,150,,3.5,4.8,73,37.9,14.0,27.3
2000-12-18,2.4,1.3,185,,4.0,4.8,83,32.2,13.6,22.8
2000-12-19,2.4,1.4,171,,4.0,4.9,82,37.9,18.7,27.1
2000-12-20,2.4,1.4,171,,4.0,5.0,80,18.5,-15.7,-1.7
2000-12-21,2.4,1.4,171,,4.0,5.0,80,27.3,-6.3,7.5
2000-12-22,2.4,1.4,171,,4.0,5.0,80,21.7,4.3,16.2
2000-12-23,2.4,1.4,171,,4.0,5.2,77,25.3,3.7,16.9
2000-12-24,2.5,1.6,156,,4.1,5.4,76,35.2,11.5,19.9
2000-12-25,2.5,1.6,156,,4.1,5.4,76,32.4,14.7,24.8
2000-12-26,2.5,1.6,156,,4.1,5.4,76,42.4,26.2,37.0
2000-12-27,2.5,1.8,139,,4.2,5.5,76,44.6,28.0,36.1
2000-12-28,2.7,2.0,135,,4.4,5.5,80,30.6,13.1,23.7
2000-12-29,2.7,2.0,135,,4.4,5.5,80,30.6,9.0,17.4
2000-12-30,2.7,2.1,129,,4.4,5.6,79,34.5,10.9,19.0
2000-12-31,2.7,2.2,123,,4.4,5.8,76,41.2,15.6,28.0
2001-01-01,2.7,2.2,123,,4.4,5.8,76,39.2,25.5,34.2
2001-01-02,2.7,2.2,123,,4.4,5.9,75,44.4,29.1,37.2
2001-01-03,2.7,2.2,123,,4.4,6.0,73,52.9,37.9,44.8
2001-01-04,2.6,2.2,118,,4.4,6.0,73,42.4,35.8,39.0
2001-01-05,2.6,2.4,108,,4.4,6.0,73,50.0,34.5,42.6
2001-01-06,2.6,2.4,108,,4.4,6.0,73,36.5,26.1,32.7
2001-01-07,2.7,2.5,108,,4.4,6.0,73,43.9,16.7,27.1
2001-01-08,2.7,2.6,104,,4.4,6.2,71,52.5,22.8,35.6
2001-01-09,2.7,2.6,104,,4.5,6.4,70,43.0,26.2,36.0
2001-01-10,2.7,2.7,100,,4.5,6.4,70,40.6,24.1,33.6
2001-01-11,2.7,2.7,100,,4.5,6.5,69,41.9,17.2,26.6
2001-01-12,2.7,2.8,96,,4.5,6.6,68,36.7,25.5,29.3
2001-01-13,2.7,2.8,96,,4.5,6.6,68,29.3,14.7,22.5
2001-01-14,2.8,2.8,100,,4.6,6.6,70,34.2,7.9,18.7
2001-01-15,2.8,2.8,100,,4.6,6.6,70,19.4,12.7,16.5
2001-01-16,2.8,2.8,100,,4.6,6.6,70,30.7,7.5,21.0
2001-01-17,2.8,2.8,100,,4.6,6.7,69,31.1,25.7,27.9
2001-01-18,2.9,3.0,97,,4.8,6.7,72,33.4,12.0,24.3
2001-01-19,2.9,3.0,97,,4.8,6.8,71,39.0,16.2,30.2
2001-01-20,2.9,3.0,97,,4.8,6.8,71,35.8,28.0,31.3
2001-01-21,3.0,3.1,97,,4.9,6.8,72,42.4,24.1,35.8
2001-01-22,3.0,3.1,97,,4.9,6.8,72,41.0,16.2,26.4
2001-01-23,3.0,3.1,97,,4.9,6.8,72,45.1,12.0,23.2
2001-01-24,3.0,3.1,97,,4.9,6.8,72,45.5,16.9,29.1
2001-01-25,3.0,3.2,94,,4.9,6.8,72,38.7,3.6,22.3
2001-01-26,3.0,3.2,94,,4.9,6.8,72,31.3,-1.5,16.3
2001-01-27,3.0,3.2,94,,4.9,6.8,72,40.3,11.3,27.5
2001-01-28,3.0,3.2,94,,4.9,6.8,72,42.8,31.1,36.5
2001-01-29,3.0,3.2,94,,4.9,6.8,72,40.8,25.5,33.8
2001-01-30,3.0,3.2,94,,4.9,6.9,71,32.9,21.2,27.1
2001-01-31,3.0,3.2,94,,4.9,7.2,68,28.4,12.0,20.7
2001-02-01,3.0,3.2,94,,4.9,7.2,68,40.5,13.5,31.6
2001-02-02,3.0,3.2,94,,5.0,7.2,69,41.9,28.9,35.6
2001-02-03,3.0,3.2,94,,5.0,7.2,69,37.8,25.3,30.6
2001-02-04,3.1,3.2,97,,5.0,7.2,69,39.0,24.1,32.7
2001-02-05,3.1,3.4,91,,5.0,7.4,68,35.6,15.4,27.9
2001-02-06,3.1,3.4,91,,5.0,7.4,68,18.1,4.5,10.4
2001-02-07,3.1,3.4,91,,5.0,7.4,68,15.8,-10.7,4.1
2001-02-08,3.1,3.4,91,,5.0,7.4,68,14.4,-13.7,-1.7
2001-02-09,3.1,3.6,86,,5.0,7.4,68,18.5,-11.0,8.1
2001-02-10,3.2,3.6,89,,5.1,7.4,69,32.5,6.8,16.9
2001-02-11,3.2,3.6,89,,5.1,7.6,67,25.5,6.6,15.8
2001-02-12,3.2,3.7,86,,5.1,7.6,67,30.0,6.8,18.3
2001-02-13,3.2,3.7,86,,5.2,7.6,68,18.0,-9.4,2.8
2001-02-14,3.2,3.7,86,,5.2,7.8,67,31.8,-7.1,16.3
2001-02-15,3.2,3.8,84,,5.2,7.8,67,6.4,-2.9,-0.6
2001-02-16,3.2,3.7,86,,5.2,7.8,67,9.1,-3.8,2.7
2001-02-17,3.3,3.8,87,,5.3,7.8,68,35.8,-1.5,20.8
2001-02-18,3.4,3.8,89,,5.4,7.9,68,40.6,28.8,35.4
2001-02-19,3.4,3.8,89,,5.4,8.0,68,28.6,7.0,17.6
2001-02-20,3.4,3.8,89,,5.4,8.0,68,28.6,2.7,15.6
2001-02-21,3.4,3.9,87,,5.4,8.1,67,35.6,18.1,27.1
2001-02-22,3.4,4.0,85,,5.4,8.1,67,34.7,18.0,25.5
2001-02-23,3.4,4.0,85,,5.4,8.1,67,41.0,10.8,23.0
2001-02-24,3.4,4.0,85,,5.4,8.1,67,23.0,10.9,16.9
2001-02-25,3.4,4.2,81,,5.4,8.2,66,16.2,-9.6,5.9
2001-02-26,3.4,4.2,81,,5.4,8.2,66,21.7,-6.9,6.4
2001-02-27,3.4,4.2,81,,5.4,8.4,64,31.8,-7.4,21.0
2001-02-28,3.6,4.4,82,,5.6,8.6,65,44.4,22.3,36.5
2001-03-01,3.6,4.4,82,,5.6,8.7,64,44.2,24.6,34.9
2001-03-02,3.6,4.4,82,,5.6,8.8,64,42.4,23.5,35.2
2001-03-03,3.6,4.4,82,,5.6,8.8,64,37.4,14.9,27.1
2001-03-04,3.6,4.4,82,,5.6,8.8,64,40.3,14.9,29.5
2001-03-05,3.6,4.4,82,,5.6,8.9,63,50.7,23.9,37.6
2001-03-06,3.6,4.4,82,,5.6,9.0,62,49.5,25.5,38.1
2001-03-07,3.6,4.6,78,,5.6,9.0,62,51.1,22.3,34.3
2001-03-08,3.6,4.6,78,,5.6,9.0,62,54.1,27.3,39.0
2001-03-09,3.6,4.6,78,,5.6,9.0,62,37.9,13.3,27.7
2001-03-10,3.6,4.6,78,,5.7,9.0,63,36.1,9.9,25.9
2001-03-11,3.6,4.6,78,,5.8,9.0,64,39.2,28.8,34.2
2001-03-12,3.6,4.5,80,,5.8,9.0,64,47.8,31.8,39.6
2001-03-13,3.7,4.4,84,,5.8,9.0,64,47.8,32.9,39.0
2001-03-14,3.7,4.4,84,,5.9,9.0,66,34.7,23.7,29.3
2001-03-15,4.0,4.4,91,,6.2,9.0,69,35.2,15.3,25.7
2001-03-16,4.1,4.4,93,,6.2,9.0,69,43.2,12.2,27.3
2001-03-17,4.1,4.4,93,,6.2,9.2,67,38.5,17.6,31.3
2001-03-18,4.1,4.4,93,,6.2,9.2,67,44.6,24.3,35.8
2001-03-19,4.1,4.3,95,,6.2,9.3,67,55.0,22.3,41.2
2001-03-20,4.1,4.4,93,,6.2,9.4,66,44.1,19.2,32.2
2001-03-21,4.1,4.4,93,,6.2,9.6,65,46.6,22.5,33.8
2001-03-22,4.1,4.5,91,,6.2,9.6,65,36.7,21.2,27.1
2001-03-23,4.1,4.6,89,,6.2,9.6,65,23.7,17.1,20.7
2001-03-24,4.1,4.4,93,,6.2,9.6,65,24.1,15.1,18.7
2001-03-25,4.1,4.2,98,,6.2,9.6,65,34.5,19.0,27.5
2001-03-26,4.1,4.1,100,,6.3,9.7,65,47.7,28.6,37.6
2001-03-27,3.9,3.9,100,,6.3,9.7,65,39.7,28.0,32.9
2001-03-28,3.8,3.8,100,,6.3,9.8,64,44.8,31.1,37.6
2001-03-29,3.7,3.6,103,,6.3,9.8,64,44.8,28.0,37.6
2001-03-30,3.7,3.8,97,,6.4,9.9,65,34.9,20.8,27.1
2001-03-31,3.9,3.8,103,,6.5,9.9,66,39.0,14.2,30.7
2001-04-01,3.9,3.6,108,,6.5,10.0,65,44.2,27.1,36.0
2001-04-02,4.0,3.4,118,,6.6,10.0,66,42.4,25.7,34.7
2001-04-03,4.1,3.2,128,,6.8,10.0,68,37.9,27.0,31.6
2001-04-04,4.2,3.0,140,,6.8,10.1,67,34.3,25.0,29.7
2001-04-05,4.2,3.3,127,,6.8,10.2,67,44.4,23.7,33.4
2001-04-06,4.2,3.4,124,,6.8,10.2,67,49.8,23.9,37.9
2001-04-07,4.1,3.0,137,,6.9,10.2,68,49.1,25.3,38.8
2001-04-08,3.8,2.6,146,,6.9,10.2,68,36.5,30.9,34.2
2001-04-09,4.0,2.2,182,,7.1,10.2,70,39.2,29.8,33.6
2001-04-10,4.2,2.0,210,,7.3,10.2,72,41.5,28.8,32.9
2001-04-11,4.2,2.2,191,,7.4,10.3,72,30.2,17.1,27.1
2001-04-12,4.3,2.1,205,,7.4,10.3,72,33.1,15.8,26.8
2001-04-13,4.4,1.9,232,,7.4,10.3,72,42.4,27.0,32.9
2001-04-14,4.5,1.6,281,,7.4,10.4,71,35.2,23.7,29.5
2001-04-15,5.0,1.8,278,,8.0,10.8,74,31.1,13.5,25.0
2001-04-16,5.0,1.4,357,,8.0,10.8,74,34.7,6.6,25.3
2001-04-17,4.8,1.0,480,,8.0,10.8,74,59.9,27.5,43.9
2001-04-18,4.6,0.6,767,,8.0,10.8,74,54.9,37.2,45.7
2001-04-19,4.3,0.2,2150,,8.0,10.8,74,44.2,28.8,38.5
2001-04-20,4.1,0.2,2050,,8.0,10.8,74,40.1,24.1,32.2
2001-04-21,4.1,0.0,,,8.0,11.0,73,39.9,21.7,30.7
2001-04-22,3.8,0.0,,,8.0,11.0,73,49.5,25.2,39.6
2001-04-23,3.2,0.0,,,8.0,11.0,73,52.2,34.5,43.7
2001-04-24,2.5,0.0,,,8.0,11.1,72,59.0,38.3,48.6
2001-04-25,1.6,0.0,,,8.0,11.1,72,65.5,37.9,54.1
2001-04-26,0.0,0.0,,,8.0,11.1,72,67.8,34.9,51.4
2001-04-27,0.0,0.0,,,8.0,11.2,71,70.9,38.1,55.6
2001-04-28,0.0,0.0,,,8.0,11.4,70,73.6,41.9,55.9
2001-04-29,0.0,0.0,,,8.0,11.9,67,52.2,36.0,44.2
2001-04-30,0.0,0.0,,,8.0,12.4,65,52.3,37.2,44.4
2001-05-01,0.0,0.0,,,8.0,12.5,64,44.8,34.2,38.8
2001-05-02,0.0,0.0,,,8.0,12.5,64,47.8,27.0,37.2
2001-05-03,0.0,0.0,,,8.0,12.5,64,52.2,24.1,42.3
2001-05-04,0.0,0.0,,,8.0,12.5,64,60.6,31.3,47.8
2001-05-05,0.0,0.0,,,8.0,13.0,62,59.4,34.9,46.9
2001-05-06,0.0,0.0,,,8.1,13.1,62,47.8,30.2,38.8
2001-05-07,0.0,0.0,,,8.1,13.2,61,57.0,27.5,46.6
2001-05-08,0.0,0.0,,,8.2,13.2,62,66.4,45.1,56.7
2001-05-09,0.0,0.0,,,8.2,13.2,62,53.2,37.6,45.1
2001-05-10,0.0,0.0,,,8.2,13.4,61,54.9,31.6,41.4
2001-05-11,0.0,0.0,,,8.3,13.6,61,61.3,30.2,47.5
2001-05-12,0.0,0.0,,,8.3,14.2,58,74.8,35.6,61.2
2001-05-13,0.0,0.0,,,8.3,14.2,58,74.8,49.3,64.8
2001-05-14,0.0,0.0,,,8.3,14.2,58,69.1,45.5,57.0
2001-05-15,0.0,0.0,,,8.5,14.3,59,59.2,34.5,48.4
2001-05-16,0.0,0.0,,,8.6,14.4,60,56.1,33.6,45.0
2001-05-17,0.0,0.0,,,8.6,14.4,60,57.9,36.3,47.7
2001-05-18,0.0,0.0,,,8.6,14.4,60,59.9,37.6,50.4
2001-05-19,0.0,0.0,,,8.6,14.4,60,59.7,32.2,43.0
2001-05-20,0.0,0.0,,,8.7,14.5,60,43.0,31.8,37.0
2001-05-21,0.1,0.0,,,9.0,14.5,62,57.6,36.5,48.2
2001-05-22,0.0,0.0,,,9.0,14.5,62,63.1,39.4,51.1
2001-05-23,0.0,0.0,,,9.0,14.6,62,71.4,37.0,57.2
2001-05-24,0.0,0.0,,,9.0,14.9,60,74.3,43.3,62.6
2001-05-25,0.0,0.0,,,9.0,15.2,59,68.9,42.3,57.6
2001-05-26,0.0,0.0,,,9.0,15.2,59,69.3,39.9,55.6
2001-05-27,0.0,0.0,,,9.0,15.3,59,69.6,39.7,58.1
2001-05-28,0.0,0.0,,,9.0,15.4,58,69.3,51.3,59.9
2001-05-29,0.0,0.0,,,9.4,15.5,61,55.4,41.5,49.5
2001-05-30,0.0,0.0,,,9.4,16.0,59,61.7,36.0,50.7
2001-05-31,0.0,0.0,,,9.4,16.0,59,64.6,41.9,53.8
2001-06-01,0.0,0.0,,,9.4,16.2,58,66.0,36.9,55.0
2001-06-02,0.0,0.0,,,9.4,16.2,58,62.8,38.5,52.2
2001-06-03,0.0,0.0,,,9.7,16.6,58,56.7,34.9,46.4
2001-06-04,0.0,0.0,,,9.8,16.6,59,55.6,37.2,45.1
2001-06-05,0.0,0.0,,,10.2,16.6,61,46.6,41.4,43.7
2001-06-06,0.0,0.0,,,10.5,16.6,63,54.7,41.0,46.6
2001-06-07,0.0,0.0,,,10.7,17.0,63,62.6,36.1,49.5
2001-06-08,0.0,0.0,,,10.7,17.5,61,68.4,35.4,54.3
2001-06-09,0.0,0.0,,,10.7,17.8,60,67.3,45.9,56.3
2001-06-10,0.0,0.0,,,10.9,18.0,61,68.7,42.8,53.4
2001-06-11,0.0,0.0,,,10.9,18.0,61,59.0,40.1,50.7
2001-06-12,0.0,0.0,,,10.9,18.0,61,47.8,42.4,44.6
2001-06-13,0.0,0.0,,,11.2,18.2,62,49.6,36.5,44.2
2001-06-14,0.0,0.0,,,11.2,18.2,62,60.1,35.2,47.7
2001-06-15,0.0,0.0,,,11.3,18.3,62,55.2,42.3,48.0
2001-06-16,0.0,0.0,,,11.3,18.4,61,61.3,40.5,52.9
2001-06-17,0.0,0.0,,,11.3,18.4,61,61.7,42.8,55.0
2001-06-18,0.0,0.0,,,11.3,18.4,61,54.0,41.5,45.7
2001-06-19,0.0,0.0,,,11.7,18.4,64,61.2,34.0,48.9
2001-06-20,0.0,0.0,,,11.7,18.8,62,68.4,36.5,54.0
2001-06-21,0.0,0.0,,,11.7,18.8,62,76.6,41.0,61.2
2001-06-22,0.0,0.0,,,11.7,18.8,62,79.3,48.6,64.2
2001-06-23,0.0,0.0,,,11.7,19.2,61,76.3,45.1,64.0
2001-06-24,0.0,0.0,,,11.7,19.2,61,72.7,46.8,61.2
2001-06-25,0.0,0.0,,,11.8,19.2,61,62.2,40.1,52.9
2001-06-26,0.0,0.0,,,11.8,19.2,61,64.0,49.8,58.1
2001-06-27,0.0,0.0,,,11.8,19.3,61,69.3,55.6,61.7
2001-06-28,0.0,0.0,,,11.8,20.0,59,71.8,53.6,62.2
2001-06-29,0.0,0.0,,,11.9,20.0,60,71.4,46.0,61.0
2001-06-30,0.0,0.0,,,11.9,20.0,60,66.0,49.6,58.6
2001-07-01,0.0,0.0,,,11.9,20.2,59,75.6,49.5,62.2
2001-07-02,0.0,0.0,,,11.9,20.2,59,75.4,46.0,61.0
2001-07-03,0.0,0.0,,,11.9,20.2,59,78.3,45.1,64.4
2001-07-04,0.0,0.0,,,11.9,20.2,59,83.3,56.5,71.4
2001-07-05,0.0,0.0,,,11.9,20.2,59,81.9,55.9,70.0
2001-07-06,0.0,0.0,,,11.9,20.2,59,77.4,43.2,61.3
2001-07-07,0.0,0.0,,,11.9,20.2,59,78.6,44.6,63.0
2001-07-08,0.0,0.0,,,11.9,20.2,59,81.1,47.8,63.7
2001-07-09,0.0,0.0,,,11.9,20.8,57,80.2,46.4,65.8
2001-07-10,0.0,0.0,,,11.9,20.8,57,65.5,50.5,59.2
2001-07-11,0.0,0.0,,,12.1,20.8,58,81.5,45.9,65.5
2001-07-12,0.0,0.0,,,12.1,20.8,58,73.8,51.8,61.7
2001-07-13,0.0,0.0,,,13.1,20.8,63,75.6,46.9,62.2
2001-07-14,0.0,0.0,,,13.3,20.8,64,75.9,55.9,66.4
2001-07-15,0.0,0.0,,,13.3,20.9,64,77.9,49.8,61.5
2001-07-16,0.0,0.0,,,13.3,21.0,63,72.9,46.6,59.2
2001-07-17,0.0,0.0,,,13.4,21.0,64,69.8,49.3,57.2
2001-07-18,0.0,0.0,,,13.5,21.0,64,68.4,43.3,55.8
2001-07-19,0.0,0.0,,,13.5,21.0,64,66.9,41.2,54.5
2001-07-20,0.0,0.0,,,13.6,21.0,65,73.4,50.5,61.9
2001-07-21,0.0,0.0,,,13.6,21.0,65,73.2,52.7,63.0
2001-07-22,0.0,0.0,,,13.6,21.0,65,68.2,46.6,58.6
2001-07-23,0.0,0.0,,,13.6,21.0,65,70.0,43.3,56.8
2001-07-24,0.0,0.0,,,13.6,21.0,65,74.8,48.2,61.3
2001-07-25,0.0,0.0,,,13.6,21.0,65,73.0,42.6,59.0
2001-07-26,0.0,0.0,,,13.6,21.0,65,68.9,43.0,56.5
2001-07-27,0.0,0.0,,,13.6,21.2,64,76.3,43.7,64.0
2001-07-28,0.0,0.0,,,13.6,21.2,64,84.2,50.5,64.8
2001-07-29,0.0,0.0,,,13.6,21.2,64,68.2,46.8,58.1
2001-07-30,0.0,0.0,,,13.6,21.2,64,57.7,44.4,51.6
2001-07-31,0.0,0.0,,,13.8,21.2,65,51.1,43.0,48.4
2001-08-01,0.0,0.0,,,15.3,21.2,72,67.5,39.7,54.5
2001-08-02,0.0,0.0,,,15.3,21.2,72,80.6,45.0,63.5
2001-08-03,0.0,0.0,,,15.3,21.2,72,91.8,51.3,72.3
2001-08-04,0.0,0.0,,,15.3,21.2,72,84.2,52.9,65.5
2001-08-05,0.0,0.0,,,15.4,21.2,73,73.8,52.5,62.1
2001-08-06,0.0,0.0,,,15.4,21.2,73,82.4,49.3,67.1
2001-08-07,0.0,0.0,,,15.4,21.2,73,87.3,52.9,69.8
2001-08-08,0.0,0.0,,,15.4,21.2,73,61.3,40.1,53.8
2001-08-09,0.0,0.0,,,15.4,21.2,73,65.1,35.8,51.6
2001-08-10,0.0,0.0,,,15.4,21.2,73,73.9,41.5,57.6
2001-08-11,0.0,0.0,,,15.4,21.2,73,77.7,46.6,61.0
2001-08-12,0.0,0.0,,,15.4,21.4,72,80.8,49.5,66.2
