#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 613: Many Glacier, MT
# 
# Data items provided in this file:
#
# Element Name                Value Type               Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent       % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth                  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Precipitation Accumulation  Value                    None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  Median (1991-2020)       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Precipitation Accumulation  % of median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value                    None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Many Glacier (613) 
# Montana  SNOTEL Site - 4900 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Sep 7, 2023, 11:37:19 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Median Snow Water Equivalent (1991-2020) (in) Start of Day Values,Snow Water Equivalent % of Median (1991-2020),Snow Depth (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Median Precipitation Accumulation (1991-2020) (in) Start of Day Values,Precipitation Accumulation % of Median (1991-2020),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF)
2004-02-20,11.0,10.6,104,41,20.8,22.8,91,37.0,27.9,32.2
2004-02-21,11.0,10.6,104,41,20.8,22.9,91,44.2,14.5,27.7
2004-02-22,11.0,10.6,104,41,20.9,23.4,89,47.5,5.9,22.6
2004-02-23,11.0,10.6,104,41,20.9,24.0,87,46.9,10.8,32.2
2004-02-24,11.0,10.8,102,41,20.9,24.4,86,45.5,26.4,37.2
2004-02-25,11.0,10.8,102,40,20.9,24.6,85,41.9,29.5,34.9
2004-02-26,11.0,10.8,102,40,20.9,25.0,84,43.2,30.2,37.8
2004-02-27,10.9,10.8,101,40,20.9,25.5,82,43.2,30.2,36.9
2004-02-28,10.9,10.8,101,40,20.9,25.5,82,42.6,23.0,32.2
2004-02-29,10.9,10.8,101,39,20.9,25.7,81,43.7,19.2,31.1
2004-03-01,10.8,10.8,100,39,20.9,25.7,81,33.4,17.8,27.1
2004-03-02,10.9,10.9,100,39,21.0,26.0,81,28.4,-0.9,16.0
2004-03-03,11.0,11.0,100,39,21.1,26.1,81,29.8,0.1,26.1
2004-03-04,11.1,11.0,101,40,21.1,26.3,80,41.2,21.2,30.4
2004-03-05,11.1,11.2,99,39,21.1,26.4,80,30.2,27.1,28.6
2004-03-06,11.3,11.4,99,44,21.4,26.6,80,30.7,25.2,27.5
2004-03-07,11.3,11.5,98,43,21.6,26.6,81,41.0,27.7,35.6
2004-03-08,11.4,11.6,98,40,21.9,26.6,82,50.9,40.1,45.1
2004-03-09,11.0,11.6,95,37,22.1,26.6,83,52.7,26.4,43.5
2004-03-10,10.6,11.8,90,36,22.2,26.6,83,44.2,25.5,34.5
2004-03-11,10.6,12.0,88,35,22.2,26.6,83,47.1,34.0,40.3
2004-03-12,10.5,12.3,85,35,22.2,26.8,83,46.2,30.0,39.7
2004-03-13,10.5,12.4,85,34,22.5,26.8,84,40.5,26.2,32.2
2004-03-14,10.6,12.4,85,36,22.5,26.8,84,40.8,32.9,36.1
2004-03-15,10.5,12.4,85,35,22.5,27.6,82,41.7,34.5,37.9
2004-03-16,10.5,12.6,83,35,22.5,27.8,81,43.3,36.5,38.7
2004-03-17,10.5,12.6,83,34,22.6,27.8,81,43.9,33.3,39.6
2004-03-18,10.5,12.6,83,34,22.8,27.9,82,49.3,36.5,41.9
2004-03-19,10.0,12.7,79,32,23.1,28.0,83,36.3,28.0,31.8
2004-03-20,9.8,12.8,77,32,23.2,28.0,83,44.6,21.7,32.9
2004-03-21,9.8,12.8,77,31,23.2,28.1,83,52.2,22.6,36.5
2004-03-22,9.7,12.8,76,31,23.2,28.1,83,54.9,30.2,41.7
2004-03-23,9.4,12.6,75,29,23.2,28.1,83,55.2,38.3,45.0
2004-03-24,8.9,12.5,71,28,23.4,28.2,83,47.8,36.1,40.3
2004-03-25,8.6,12.4,69,27,23.5,28.2,83,49.1,32.4,38.8
2004-03-26,8.4,12.4,68,26,23.6,28.4,83,37.9,33.6,35.1
2004-03-27,8.4,12.6,67,25,23.8,28.4,84,38.7,32.5,34.7
2004-03-28,8.4,12.6,67,27,24.0,28.5,84,47.8,33.6,39.7
2004-03-29,8.4,12.6,67,26,24.0,28.6,84,56.7,30.7,44.2
2004-03-30,7.9,12.6,63,23,24.0,28.8,83,63.0,36.7,54.0
2004-03-31,6.9,12.8,54,21,24.0,28.9,83,48.4,33.3,40.1
2004-04-01,6.4,12.6,51,19,24.0,28.9,83,34.9,25.3,32.0
2004-04-02,6.6,12.4,53,23,24.2,29.0,83,46.9,17.6,32.5
2004-04-03,6.6,12.6,52,21,24.2,29.0,83,55.4,20.7,41.7
2004-04-04,5.9,12.5,47,19,24.2,29.0,83,57.2,36.5,47.3
2004-04-05,5.3,12.4,43,18,24.2,29.2,83,56.5,32.2,43.7
2004-04-06,4.5,12.4,36,17,24.2,29.4,82,59.2,28.9,41.7
2004-04-07,3.5,12.4,28,15,24.2,29.7,81,57.2,25.0,41.5
2004-04-08,2.7,12.4,22,14,24.2,29.7,81,41.0,34.0,36.5
2004-04-09,3.0,12.2,25,15,24.7,29.8,83,49.1,31.1,38.3
2004-04-10,2.6,11.6,22,13,24.7,30.0,82,54.7,31.6,41.9
2004-04-11,1.7,11.1,15,13,24.7,30.1,82,58.1,34.7,45.7
2004-04-12,0.9,11.0,8,10,24.7,30.1,82,61.3,34.5,48.7
2004-04-13,0.4,10.7,4,6,24.7,30.4,81,57.7,33.1,44.8
2004-04-14,0.3,10.5,3,5,24.8,30.4,82,44.4,34.7,38.5
2004-04-15,0.0,10.4,0,4,25.4,30.8,82,48.0,32.9,37.8
2004-04-16,0.3,10.4,3,5,25.7,31.0,83,46.6,29.5,35.8
2004-04-17,0.0,10.0,0,3,25.8,31.0,83,51.3,28.6,36.7
2004-04-18,0.0,9.4,0,2,25.9,31.2,83,51.6,28.0,38.3
2004-04-19,0.0,8.6,0,1,26.0,31.4,83,46.8,35.1,39.0
2004-04-20,0.0,7.8,0,0,26.0,31.4,83,49.1,36.5,41.0
2004-04-21,0.0,7.2,0,0,26.0,31.6,82,51.1,31.1,40.1
2004-04-22,0.0,6.6,0,0,26.0,31.6,82,57.6,30.9,45.0
2004-04-23,0.0,5.9,0,0,26.0,31.7,82,58.3,39.9,48.4
2004-04-24,0.0,5.0,0,0,26.0,31.8,82,51.1,35.6,42.6
2004-04-25,0.0,5.0,0,0,26.0,31.8,82,55.6,30.6,45.3
2004-04-26,0.0,4.6,0,0,26.0,32.0,81,64.2,45.0,55.2
2004-04-27,0.0,4.1,0,0,26.0,32.3,81,63.7,34.0,50.0
2004-04-28,0.3,3.4,9,2,26.8,32.4,83,41.7,26.1,33.1
2004-04-29,0.6,2.4,25,2,27.4,32.4,85,53.1,22.1,37.9
2004-04-30,0.2,1.8,11,1,27.4,32.5,84,56.7,30.0,41.7
2004-05-01,0.1,1.5,7,1,27.4,32.6,84,65.8,29.3,49.6
2004-05-02,0.0,1.0,0,0,27.4,32.8,84,65.1,46.4,55.9
2004-05-03,0.0,0.6,0,0,27.4,32.8,84,47.7,36.5,43.2
2004-05-04,0.0,0.4,0,0,28.4,33.0,86,62.1,35.1,51.8
2004-05-05,0.0,0.2,0,0,28.4,33.3,85,49.8,31.8,39.9
2004-05-06,0.0,0.0,,0,28.4,33.4,85,59.5,30.9,46.9
2004-05-07,0.0,0.0,,0,28.4,33.6,85,65.8,39.6,54.7
2004-05-08,0.0,0.0,,0,28.4,33.8,84,52.0,40.8,45.7
2004-05-09,0.0,0.0,,0,28.8,33.8,85,50.2,30.0,43.3
2004-05-10,0.0,0.0,,0,28.9,33.8,86,50.7,28.9,38.8
2004-05-11,0.2,0.0,,1,29.2,33.8,86,35.2,27.1,30.9
2004-05-12,0.4,0.0,,5,29.8,34.0,88,38.5,24.8,30.9
2004-05-13,0.2,0.0,,2,29.8,34.0,88,46.4,22.8,34.0
2004-05-14,0.2,0.0,,1,29.8,34.0,88,49.8,34.0,41.9
2004-05-15,0.1,0.0,,0,29.8,34.0,88,51.3,34.7,41.9
2004-05-16,0.0,0.0,,0,29.9,34.0,88,58.8,31.3,44.8
2004-05-17,0.0,0.0,,0,29.9,34.0,88,61.2,29.8,46.2
2004-05-18,0.0,0.0,,0,29.9,34.0,88,60.8,30.2,48.6
2004-05-19,0.0,0.0,,0,29.9,34.0,88,62.1,37.4,48.9
2004-05-20,0.0,0.0,,0,30.0,34.2,88,51.8,33.1,42.1
2004-05-21,0.0,0.0,,0,30.5,34.4,89,42.3,37.8,39.6
2004-05-22,0.0,0.0,,0,30.8,34.4,90,39.7,33.8,36.0
2004-05-23,0.3,0.0,,2,31.4,34.4,91,39.2,33.3,35.8
2004-05-24,0.2,0.0,,1,31.5,35.0,90,54.7,29.8,42.1
2004-05-25,0.1,0.0,,1,31.5,35.6,88,57.7,37.4,47.1
2004-05-26,0.0,0.0,,0,31.6,36.0,88,52.2,42.1,45.7
2004-05-27,0.0,0.0,,0,31.9,36.1,88,55.0,43.2,48.4
2004-05-28,0.0,0.0,,0,32.0,36.2,88,49.3,43.0,45.7
2004-05-29,0.0,0.0,,0,32.3,36.4,89,49.8,39.9,42.4
2004-05-30,0.0,0.0,,0,32.5,36.6,89,52.7,39.6,44.4
2004-05-31,0.0,0.0,,0,32.6,36.6,89,53.1,39.4,45.7
2004-06-01,0.0,0.0,,0,32.6,36.6,89,59.5,36.5,49.1
2004-06-02,0.0,0.0,,0,32.6,36.6,89,66.0,32.5,50.5
2004-06-03,0.0,0.0,,0,32.6,36.6,89,72.9,34.5,56.7
2004-06-04,0.0,0.0,,0,32.6,36.7,89,77.4,45.1,61.2
2004-06-05,0.0,0.0,,0,32.6,37.0,88,74.3,42.4,57.7
2004-06-06,0.0,0.0,,0,32.7,37.1,88,50.4,39.4,43.3
2004-06-07,0.0,0.0,,0,33.6,37.1,91,49.3,39.2,42.8
2004-06-08,0.0,0.0,,0,34.2,37.1,92,50.7,35.4,43.7
2004-06-09,0.0,0.0,,0,34.2,37.2,92,45.9,39.4,43.7
2004-06-10,0.0,0.0,,0,34.2,37.5,91,62.8,41.5,51.8
2004-06-11,0.0,0.0,,0,34.2,38.2,90,52.0,42.8,46.2
2004-06-12,0.0,0.0,,0,34.3,38.2,90,53.4,41.9,47.3
2004-06-13,0.0,0.0,,0,34.3,38.2,90,52.9,43.3,46.6
2004-06-14,0.0,0.0,,0,34.6,38.4,90,52.0,39.0,45.3
2004-06-15,0.0,0.0,,0,34.8,38.4,91,54.9,36.3,44.4
2004-06-16,0.0,0.0,,0,34.8,38.4,91,65.3,32.9,49.3
2004-06-17,0.0,0.0,,0,34.9,38.9,90,51.3,31.8,43.7
2004-06-18,0.0,0.0,,0,34.9,39.2,89,56.7,29.5,46.0
2004-06-19,0.0,0.0,,0,34.9,39.7,88,61.2,38.7,49.6
2004-06-20,0.0,0.0,,0,34.9,40.0,87,58.8,35.8,48.2
2004-06-21,0.0,0.0,,0,35.1,40.0,88,71.2,43.0,58.3
2004-06-22,0.0,0.0,,0,35.1,40.1,88,70.9,45.1,57.0
2004-06-23,0.0,0.0,,0,35.1,40.4,87,79.7,44.2,58.3
2004-06-24,0.0,0.0,,0,35.1,40.6,86,64.2,41.0,53.6
2004-06-25,0.0,0.0,,0,35.1,40.8,86,67.8,48.4,53.6
2004-06-26,0.0,0.0,,0,35.7,41.0,87,58.6,41.7,50.9
2004-06-27,0.0,0.0,,0,36.1,41.0,88,68.2,41.0,54.1
2004-06-28,0.0,0.0,,0,36.1,41.0,88,78.4,40.5,60.8
2004-06-29,0.0,0.0,,0,36.1,41.0,88,73.9,47.1,60.3
2004-06-30,0.0,0.0,,0,36.1,41.1,88,68.2,48.9,57.4
2004-07-01,0.0,0.0,,0,36.2,41.2,88,67.8,48.2,56.7
2004-07-02,0.0,0.0,,0,36.6,41.4,88,73.6,50.5,59.9
2004-07-03,0.0,0.0,,0,36.6,41.4,88,66.2,47.8,55.4
2004-07-04,0.0,0.0,,0,36.8,41.4,89,51.1,44.8,48.0
2004-07-05,0.0,0.0,,0,37.3,41.4,90,65.1,39.7,53.1
2004-07-06,0.0,0.0,,0,37.3,41.4,90,67.1,48.6,57.6
2004-07-07,0.0,0.0,,0,37.3,41.4,90,59.9,42.1,49.8
2004-07-08,0.0,0.0,,0,37.9,41.4,92,57.0,43.7,50.7
2004-07-09,0.0,0.0,,0,37.9,41.4,92,69.4,43.9,57.0
2004-07-10,0.0,0.0,,0,37.9,41.4,92,76.1,42.4,60.8
2004-07-11,0.0,0.0,,0,37.9,41.4,92,60.4,49.6,55.0
2004-07-12,0.0,0.0,,0,37.9,41.4,92,73.6,42.6,58.6
2004-07-13,0.0,0.0,,0,37.9,41.4,92,78.6,37.4,60.1
2004-07-14,0.0,0.0,,0,37.9,41.4,92,82.8,46.8,65.8
2004-07-15,0.0,0.0,,0,37.9,41.4,92,82.9,53.1,66.7
2004-07-16,0.0,0.0,,0,37.9,41.4,92,85.8,52.5,67.6
2004-07-17,0.0,0.0,,0,37.9,41.4,92,88.0,49.3,69.3
2004-07-18,0.0,0.0,,0,37.9,41.4,92,84.0,59.0,69.8
2004-07-19,0.0,0.0,,0,37.9,41.4,92,78.6,57.7,65.1
2004-07-20,0.0,0.0,,0,38.0,41.4,92,66.4,52.3,60.1
2004-07-21,0.0,0.0,,0,38.4,41.4,93,68.9,46.0,57.9
2004-07-22,0.0,0.0,,0,38.5,41.6,93,67.1,44.6,56.1
2004-07-23,0.0,0.0,,0,38.5,41.6,93,71.8,42.1,56.8
2004-07-24,0.0,0.0,,0,38.5,41.6,93,79.2,39.7,60.4
2004-07-25,0.0,0.0,,0,38.5,41.9,92,84.2,43.3,66.7
2004-07-26,0.0,0.0,,0,38.5,41.9,92,79.2,52.3,68.2
2004-07-27,0.0,0.0,,0,38.5,41.9,92,69.1,48.0,55.2
2004-07-28,0.0,0.0,,0,38.5,41.9,92,73.6,45.3,59.2
2004-07-29,0.0,0.0,,0,38.5,41.9,92,77.4,44.8,62.8
2004-07-30,0.0,0.0,,0,38.5,41.9,92,79.5,53.6,68.0
2004-07-31,0.0,0.0,,0,38.5,41.9,92,79.7,50.4,61.9
2004-08-01,0.0,0.0,,0,38.7,41.9,92,72.5,49.8,56.5
2004-08-02,0.0,0.0,,0,38.7,41.9,92,83.1,46.9,63.3
2004-08-03,0.0,0.0,,0,38.7,41.9,92,67.6,52.2,58.5
2004-08-04,0.0,0.0,,0,38.8,41.9,93,75.6,47.5,61.7
2004-08-05,0.0,0.0,,0,38.8,41.9,93,80.8,45.0,63.0
2004-08-06,0.0,0.0,,0,38.8,41.9,93,75.6,45.7,58.8
2004-08-07,0.0,0.0,,0,39.2,41.9,94,53.4,45.7,49.1
2004-08-08,0.0,0.0,,0,39.5,41.9,94,62.4,46.2,53.4
2004-08-09,0.0,0.0,,0,39.5,41.9,94,66.0,44.1,54.5
2004-08-10,0.0,0.0,,0,39.5,41.9,94,72.9,40.6,56.3
2004-08-11,0.0,0.0,,0,39.5,41.9,94,76.6,39.6,58.3
2004-08-12,0.0,0.0,,0,39.5,41.9,94,82.6,40.8,60.8
2004-08-13,0.0,0.0,,0,39.5,41.9,94,83.3,43.0,63.7
2004-08-14,0.0,0.0,,0,39.5,41.9,94,85.1,42.4,64.8
2004-08-15,0.0,0.0,,0,39.5,41.9,94,80.2,45.5,63.5
2004-08-16,0.0,0.0,,0,39.5,41.9,94,80.8,54.1,64.2
2004-08-17,0.0,0.0,,0,39.5,41.9,94,80.1,48.7,61.3
2004-08-18,0.0,0.0,,0,40.4,41.9,96,68.0,51.1,56.7
2004-08-19,0.0,0.0,,0,40.5,42.0,96,72.3,48.4,57.2
2004-08-20,0.0,0.0,,0,40.8,42.0,97,71.2,43.9,58.6
2004-08-21,0.0,0.0,,0,42.0,42.2,100,73.2,52.2,61.0
2004-08-22,0.0,0.0,,0,42.0,42.4,99,60.6,48.4,53.6
2004-08-23,0.0,0.0,,0,42.5,42.8,99,54.7,46.2,48.9
2004-08-24,0.0,0.0,,0,42.9,43.0,100,50.9,47.1,48.9
2004-08-25,0.0,0.0,,0,43.5,43.2,101,52.0,45.3,47.1
2004-08-26,0.0,0.0,,0,44.3,43.4,102,53.1,44.6,47.7
2004-08-27,0.0,0.0,,0,44.3,43.4,102,56.5,45.7,51.3
2004-08-28,0.0,0.0,,0,44.4,43.4,102,59.7,48.7,52.7
2004-08-29,0.0,0.0,,0,44.5,43.4,103,61.7,49.6,55.8
2004-08-30,0.0,0.0,,0,44.5,43.4,103,70.5,57.0,61.5
2004-08-31,0.0,0.0,,0,44.5,43.5,102,74.1,47.5,60.3
2004-09-01,0.0,0.0,,0,44.5,43.5,102,72.3,45.3,56.1
2004-09-02,0.0,0.0,,0,44.6,43.5,103,50.5,41.5,46.0
2004-09-03,0.0,0.0,,0,44.8,43.5,103,53.6,41.4,46.2
2004-09-04,0.0,0.0,,0,44.8,43.6,103,55.9,45.5,50.2
2004-09-05,0.0,0.0,,0,44.9,43.7,103,60.3,42.8,51.6
2004-09-06,0.0,0.0,,0,44.9,43.7,103,58.8,35.4,48.0
2004-09-07,0.0,0.0,,0,44.9,43.7,103,58.5,41.7,48.2
2004-09-08,0.0,0.0,,0,45.0,43.7,103,65.1,39.7,54.9
2004-09-09,0.0,0.0,,0,45.0,43.7,103,61.5,41.9,54.0
2004-09-10,0.0,0.0,,0,45.0,43.8,103,62.4,39.4,53.2
2004-09-11,0.0,0.0,,0,45.0,44.0,102,61.7,49.8,54.1
2004-09-12,0.0,0.0,,0,45.6,44.4,103,53.6,41.0,46.2
2004-09-13,0.0,0.0,,0,46.0,44.4,104,50.9,40.8,44.2
2004-09-14,0.0,0.0,,0,46.3,44.4,104,48.4,41.2,43.9
2004-09-15,0.0,0.0,,0,46.6,44.4,105,46.9,41.2,44.1
2004-09-16,0.0,0.0,,0,46.7,44.5,105,48.2,42.1,45.3
2004-09-17,0.0,0.0,,0,46.9,44.5,105,52.9,43.0,48.6
2004-09-18,0.0,0.0,,0,46.9,44.8,105,53.6,42.1,45.7
2004-09-19,0.0,0.0,,0,47.0,45.0,104,49.8,36.1,41.9
2004-09-20,0.0,0.0,,0,47.4,45.2,105,46.8,35.4,39.4
2004-09-21,0.0,0.0,,0,47.4,45.2,105,49.3,37.6,43.9
2004-09-22,0.0,0.0,,0,47.4,45.4,104,53.2,44.4,48.4
2004-09-23,0.0,0.0,,0,47.4,45.7,104,56.3,45.0,50.4
2004-09-24,0.0,0.0,,0,47.4,45.7,104,60.6,46.4,53.6
2004-09-25,0.0,0.0,,0,47.4,45.7,104,67.3,48.4,57.2
2004-09-26,0.0,0.0,,0,47.4,45.7,104,61.9,36.3,48.0
2004-09-27,0.0,0.0,,0,47.4,45.7,104,67.1,33.8,49.8
2004-09-28,0.0,0.0,,0,47.4,45.7,104,71.4,37.8,54.0
2004-09-29,0.0,0.0,,0,47.4,45.7,104,66.4,36.7,49.3
2004-09-30,0.0,0.0,,0,47.7,45.7,104,50.5,34.9,40.8
2004-10-01,0.0,0.0,,0,0.0,0.0,,53.1,28.2,43.3
2004-10-02,0.0,0.0,,0,0.0,0.0,,58.5,44.4,50.7
2004-10-03,0.0,0.0,,0,0.0,0.2,0,61.5,32.0,44.4
2004-10-04,0.0,0.0,,0,0.0,0.2,0,61.9,35.6,52.2
2004-10-05,0.0,0.0,,0,0.0,0.2,0,61.0,49.8,54.7
2004-10-06,0.0,0.0,,0,0.0,0.6,0,55.8,48.7,52.9
2004-10-07,0.0,0.0,,0,0.1,0.6,17,54.7,40.6,47.7
2004-10-08,0.0,0.0,,0,0.2,0.8,25,65.1,48.6,56.8
2004-10-09,0.0,0.0,,0,0.2,0.9,22,62.2,39.2,47.7
2004-10-10,0.0,0.0,,0,0.6,0.9,67,49.3,39.7,43.7
2004-10-11,0.0,0.0,,0,0.6,0.9,67,49.8,41.9,46.2
2004-10-12,0.0,0.0,,0,0.7,1.0,70,59.2,36.0,47.3
2004-10-13,0.0,0.0,,0,0.7,1.1,64,55.4,38.5,50.7
2004-10-14,0.0,0.0,,0,0.7,1.2,58,57.4,38.8,47.5
2004-10-15,0.0,0.0,,0,1.1,1.4,79,46.8,36.1,42.1
2004-10-16,0.0,0.0,,0,1.3,1.5,87,45.1,27.5,37.6
2004-10-17,0.6,0.0,,6,2.4,1.8,133,27.3,24.3,25.3
2004-10-18,0.8,0.0,,7,2.8,1.9,147,37.0,24.1,32.9
2004-10-19,0.8,0.0,,6,2.9,2.3,126,35.2,26.1,28.4
2004-10-20,0.8,0.0,,4,3.0,2.4,125,46.4,26.1,35.1
2004-10-21,0.7,0.0,,3,3.0,2.4,125,41.0,30.4,35.2
2004-10-22,0.9,0.0,,2,3.4,2.6,131,37.2,34.3,35.8
2004-10-23,1.0,0.0,,4,3.5,2.8,125,37.8,31.6,34.2
2004-10-24,1.1,0.0,,6,3.9,3.0,130,34.2,30.4,32.2
2004-10-25,1.1,0.0,,6,4.0,3.2,125,37.2,28.2,32.5
2004-10-26,1.0,0.0,,6,4.0,3.2,125,44.6,17.6,28.4
2004-10-27,1.0,0.0,,6,4.0,3.8,105,48.9,17.1,34.2
2004-10-28,1.0,0.0,,6,4.0,4.0,100,52.0,24.4,37.0
2004-10-29,1.0,0.0,,5,4.0,4.0,100,39.2,24.6,36.1
2004-10-30,1.0,0.0,,4,4.0,4.2,95,37.6,32.4,35.2
2004-10-31,1.2,0.0,,6,4.4,4.3,102,35.1,28.9,31.1
2004-11-01,1.3,0.0,,7,4.6,4.3,107,34.5,26.2,30.7
2004-11-02,1.3,0.2,650,7,4.6,4.5,102,40.3,34.7,37.6
2004-11-03,1.3,0.2,650,4,5.7,4.5,127,36.3,30.9,32.7
2004-11-04,1.2,0.2,600,5,5.8,4.5,129,39.4,30.6,34.7
2004-11-05,1.2,0.2,600,5,5.8,4.6,126,45.0,38.3,42.4
2004-11-06,1.1,0.3,367,4,5.8,4.8,121,44.8,34.9,40.5
2004-11-07,1.0,0.3,333,3,5.8,5.3,109,48.4,31.6,43.2
2004-11-08,0.7,0.4,175,2,5.8,5.4,107,55.2,46.4,50.4
2004-11-09,0.0,0.5,0,0,5.8,5.6,104,51.3,40.6,45.3
2004-11-10,0.0,0.6,0,0,5.8,5.7,102,40.6,26.1,33.1
2004-11-11,0.0,0.6,0,0,6.0,6.0,100,37.8,19.8,26.1
2004-11-12,0.0,0.6,0,0,6.0,6.0,100,43.5,16.5,31.3
2004-11-13,0.0,0.6,0,0,6.0,6.4,94,47.5,32.7,39.6
2004-11-14,0.0,0.7,0,0,6.0,6.6,91,44.6,34.2,40.6
2004-11-15,0.0,0.6,0,0,6.0,6.7,90,45.9,41.2,43.5
2004-11-16,0.0,0.6,0,0,6.0,6.8,88,41.7,37.0,39.0
2004-11-17,0.0,0.8,0,0,6.0,6.8,88,41.4,35.2,38.3
2004-11-18,0.0,0.7,0,0,6.1,7.2,85,42.4,31.5,36.3
2004-11-19,0.3,0.8,38,2,6.5,7.4,88,32.7,21.7,28.8
2004-11-20,0.5,0.8,63,4,6.7,7.7,87,30.6,17.1,25.5
2004-11-21,0.5,0.8,63,3,6.8,7.8,87,33.1,26.8,29.5
2004-11-22,0.6,1.0,60,3,6.8,7.9,86,31.6,22.5,28.6
2004-11-23,0.6,1.2,50,3,6.8,8.4,81,33.6,27.9,31.1
2004-11-24,0.6,1.0,60,3,6.8,8.6,79,39.6,33.1,36.7
2004-11-25,0.8,1.1,73,2,7.1,8.7,82,37.9,27.9,33.8
2004-11-26,1.0,1.2,83,6,7.9,8.8,90,31.1,24.6,27.5
2004-11-27,1.2,1.5,80,9,8.3,9.2,90,30.6,15.8,23.5
2004-11-28,1.2,1.6,75,8,8.3,9.3,89,25.9,7.9,19.0
2004-11-29,1.2,1.8,67,7,8.3,9.4,88,27.0,23.0,24.8
2004-11-30,1.2,1.8,67,7,8.3,9.5,87,28.4,25.2,26.4
2004-12-01,1.2,1.8,67,7,8.3,9.8,85,29.5,26.1,27.5
2004-12-02,1.3,1.8,72,8,8.3,10.1,82,33.8,28.8,31.6
2004-12-03,1.3,2.2,59,7,8.3,10.1,82,37.0,30.2,33.3
2004-12-04,1.5,2.2,68,8,8.5,10.4,82,36.1,33.1,34.3
2004-12-05,1.6,2.2,73,8,8.6,10.9,79,36.3,25.5,30.6
2004-12-06,1.7,2.4,71,9,8.8,11.2,79,28.2,24.3,26.4
2004-12-07,1.8,2.4,75,10,8.9,11.3,79,32.0,24.4,29.1
2004-12-08,2.0,2.5,80,11,9.1,11.4,80,35.8,31.6,33.8
2004-12-09,2.2,2.5,88,12,9.4,11.6,81,34.3,31.1,32.5
2004-12-10,2.5,2.6,96,14,9.7,12.2,80,43.5,34.2,39.6
2004-12-11,2.5,2.8,89,9,10.6,12.2,87,42.3,25.7,36.3
2004-12-12,2.0,2.6,77,7,12.2,12.2,100,27.7,10.2,19.2
2004-12-13,2.1,2.8,75,8,12.3,12.3,100,42.4,8.8,26.6
2004-12-14,2.1,3.1,68,8,12.3,12.4,99,40.8,35.6,37.4
2004-12-15,2.1,3.4,62,8,12.3,12.5,98,39.0,34.3,36.3
