SBID,Name,Downstream_ID,Profile,ReachLength,Gauged,Area,Elevation,AvgLatit,AvgLongit,AvgSlope,AvgAspect,DomLU,DomLUArea,DomLUFrac,DomVeg,DomVegArea,DomVegFrac,TotalUpstreamArea,k,c,seg_slope,Q,W,d,zch,sidwd,botwd,Ach,Pch,Rch,V,n
114001,sub114001,113971,Chn_114001,19.1472577286,0,108.607880415966,825.1,48.6513085495896,-109.129322497792,1.56595913617468,151.124305058157,Shrubgrass,108.607880415966,100,Shrubgrass,108.607880415966,100,4161.33283977329,0.00450718,0.985797,0.001,16.66224046288659,16.743741703307045,0.6278903138740142,2,1.2557806277480283,14.232180447810988,9.724740741001265,17.040191296282938,0.5706943409210771,1.7133865988463397,0.025
114002,sub114002,113938,Chn_114002,36.847854546,0,195.39471974912962,803.5,48.7344129234855,-107.23935212073131,2.8193099491069553,167.41051567153986,Shrubgrass,195.39471974912962,100,Shrubgrass,195.39471974912962,100,6029.272702879873,0.00450718,0.985797,0.001,24.014786343406897,18.6842691424557,0.7006600928420887,2,1.4013201856841775,15.881628771087346,12.109472620636616,19.015075964519795,0.6368353533391959,1.9831405624124032,0.025
114003,sub114003,113957,Chn_114003,47.0799312935,0,274.603280889946,864.5,48.7915462513997,-106.705687315363,1.85708652988661,111.551117816316,Shrubgrass,274.603280889946,100,Shrubgrass,274.603280889946,100,274.603280889946,0.00450718,0.985797,0.00302,1.1428090920755951,7.49418832540633,0.2810320622027374,2,0.5620641244054748,6.37006007659538,1.9481491596527738,7.626873666479921,0.25543220523172966,0.5866127274768234,0.03771398510754543
114006,sub114006,113963,Chn_114006,21.9968538856,0,103.64917997746313,785.5,48.81007214539183,-106.96494954084312,1.315265438662282,112.12568656421925,Shrubgrass,103.64917997746313,100,Shrubgrass,103.64917997746313,100,2021.4983130215794,0.00450718,0.985797,0.001,8.177636587778093,13.524488172829304,0.5071683064810989,2,1.0143366129621978,11.49581494690491,6.344752380439679,13.763940565555277,0.46096917886420075,1.2888819133413365,0.025
114007,sub114007,113928,Chn_114007,41.7968398803,0,85.1531840534695,758.1,48.6070253590733,-108.846796332059,2.16936975174483,153.325848155574,Shrubgrass,85.1531840534695,100,Shrubgrass,85.1531840534695,100,355.40653475033974,0.00450718,0.985797,0.00169,1.4736771794367691,8.088224625272169,0.3033084234477063,2,0.6066168468954126,6.874990931481343,2.2692346601135505,8.231427437436068,0.2756793614912037,0.6494159486190061,0.026813689240998168
114011,sub114011,113957,Chn_114011,45.5987800429,0,102.660345839564,825.9,48.8348255061736,-106.805532506687,1.8896091450516002,130.73046894921401,Shrubgrass,102.660345839564,100,Shrubgrass,102.660345839564,100,102.660345839564,0.00450718,0.985797,0.0031,0.43325109858319344,5.602145680621814,0.21008046302331804,2,0.4201609260466361,4.761823828528542,1.0886337566209285,5.701332220658083,0.19094375042317246,0.3979769100013818,0.04639023831150872
114015,sub114015,113976,Chn_114015,18.2105324942,0,32.0734939940476,870,48.7427890970653,-107.980660837895,1.37136626243591,195.335702352762,Shrubgrass,32.0734939940476,100,Shrubgrass,32.0734939940476,100,32.0734939940476,0.00450718,0.985797,0.00427,0.1376129738930876,3.9712781886133217,0.14892293207299956,2,0.2978458641459991,3.3755864603213235,0.547058312531408,4.041590059368945,0.13535719964058548,0.25155083240817566,0.06848189234518222
114020,sub114020,113989,Chn_114020,7.94985640908,0,28.754092945781203,806.7,48.57304941319508,-109.69892585619405,2.240006714113729,193.8649536022837,Shrubgrass,15.4903479622287,53.87,Shrubgrass,15.4903479622287,53.87,12446.782306787401,0.00450718,0.985797,0.001,49.068174430301276,23.151144548079643,0.8681679205529866,2,1.7363358411059733,19.678472865867697,18.591649944173323,23.561037838349925,0.7890845077253766,2.6392587305399102,0.025
114021,sub114021,113988,Chn_114021,13.8744320709,0,30.43389440298,887.7,48.7570816327108,-108.098028805983,2.11019589620198,177.49629403063997,Shrubgrass,30.43389440298,100,Shrubgrass,30.43389440298,100,30.43389440298,0.00450718,0.985797,0.00914,0.13067554045044003,3.9101263202919783,0.1466297370109492,2,0.2932594740218984,3.3236073722481816,0.530340234472203,3.97935549120698,0.13327289699150385,0.24639944691446786,0.08
114023,sub114023,114445,Chn_114023,21.2999927743,0,69.2388876908606,865,48.7542412897731,-109.878598429755,1.43327212333679,203.42219985542,Crops,69.2388876908606,100,Crops,69.2388876908606,100,69.2388876908606,0.00450718,0.985797,0.00392,0.29384377362546016,4.98617416596456,0.186981531223671,2,0.373963062447342,4.238248041069877,0.862398294462467,5.074454869776132,0.16994895345290814,0.3407286117241373,0.05637848821480272
114025,sub114025,114043,Chn_114025,34.0000676094,0,698.498378662334,989.5,48.69890033367267,-110.63699594813346,0.8338035122194419,277.34203443052434,Crops,698.498378662334,100,Crops,698.498378662334,100,1680.4536113643076,0.00450718,0.985797,0.001,6.815860574209896,12.805268990639696,0.4801975871489886,2,0.9603951742979772,10.884478642043742,5.687879826691526,13.031987537036779,0.4364552843936221,1.1983130413946324,0.025
114027,sub114027,114028,Chn_114027,26.6589309541,0,119.950779197037,953.8,48.8733390828928,-110.727500700375,0.9127157170045781,249.968211561025,Crops,119.950779197037,100,Crops,119.950779197037,100,443.16682495987504,0.00450718,0.985797,0.00101,1.8318206481926778,8.633708499402006,0.32376406872757524,2,0.6475281374551505,7.338652224491705,2.585638247576173,8.78656915718525,0.2942716549908172,0.708459758401958,0.025
114028,sub114028,114025,Chn_114028,29.9079422819,0,538.7884077420985,1081,48.831072242441294,-110.71481180958546,0.9511745939904371,243.05801518971157,Crops,508.851462619894,94.44,Crops,508.851462619894,94.44,981.9552327019735,0.00450718,0.985797,0.001,4.01328417902212,10.924019591405708,0.40965073467771407,2,0.8193014693554281,9.285416652694853,4.139405202409109,11.11743043223905,0.37233470698457366,0.9695316072672501,0.025
114029,sub114029,114027,Chn_114029,28.0336959953,0,287.36079020361814,1101.3,48.94374141652972,-110.9418690292715,2.2218524997997187,266.10189449983955,Shrubgrass,227.7438033756292,79.25,Shrubgrass,227.7438033756292,79.25,323.21604576283806,0.00450718,0.985797,0.00302,1.3420091825954408,7.864283167890298,0.29491061879588615,2,0.5898212375917723,6.684640692706753,2.1453160692714546,8.00352107453501,0.268046532181599,0.6255531302905798,0.036521286292156556
114030,sub114030,114046,Chn_114030,3.50029876904,0,2.847399493882162,2104.2,48.64533030533141,-113.38257203192678,14.422804803948017,247.8741962376324,Needleforest,2.4213932446627027,85.04,Needleforest,2.4213932446627027,85.04,2.847399493882162,0.00450718,0.985797,0.15759,0.012644415991505046,1.940448536171301,0.1,2,0.2,1.5404485361713012,0.17404485361713012,1.987662131671259,0.08756259469047203,0.07265032966341348,0.08
114031,sub114031,114029,Chn_114031,26.7781606309,0,35.85525555921993,1485.5,48.896674604903744,-111.03516749776365,7.1914567588987355,305.34018173701605,Shrubgrass,20.578470525315524,57.39,Shrubgrass,20.578470525315524,57.39,35.85525555921993,0.00450718,0.985797,0.03041,0.1535954713683952,4.104365418201405,0.15391370318255268,2,0.30782740636510536,3.488710605471194,0.5843392246750507,4.177033611441021,0.13989334993008626,0.2628532620821564,0.08
114032,sub114032,114390,Chn_114032,46.8605206828,0,1184.3263943833479,834.7,48.90992581984671,-110.31416808173844,1.1958649845083382,256.00807667428387,Crops,1165.04577691203,98.37,Crops,1165.04577691203,98.37,7687.889996033111,0.00450718,0.985797,0.001,30.515602137213403,20.076549763082294,0.7528706161155861,2,1.5057412322311723,17.06506729861995,13.981416060386469,20.432007050413148,0.6842898999539918,2.1825830806704354,0.025
114035,sub114035,114036,Chn_114035,2.95584917896,0,5.5137143900712,897.8,48.982806913493505,-110.540214138055,2.85660696029663,290.997416893581,Shrubgrass,5.5137143900712,100,Shrubgrass,5.5137143900712,100,5.5137143900712,0.00450718,0.985797,0.02847,0.024255958200649307,2.3592720738788944,0.1,2,0.2,1.9592720738788945,0.21592720738788945,2.4064856693788523,0.08972719436289986,0.11233395964352073,0.08
114036,sub114036,114032,Chn_114036,15.0554401802,0,56.02246439436899,850.7,49.02150298557198,-110.51095393107394,1.7517773737596651,253.68479123352182,Shrubgrass,54.6810559530611,97.61,Shrubgrass,54.6810559530611,97.61,6503.563601649763,0.00450718,0.985797,0.001,25.87605735486161,19.107414633595678,0.7165280487598379,2,1.4330560975196758,16.241302438556325,12.664173634936322,19.445713288180887,0.6512578606532069,2.043248782019066,0.025
114040,sub114040,114036,Chn_114040,13.7265610097,0,73.75159826961841,918.3,49.051270535055295,-110.61131494695316,2.795328448331032,229.91265599554868,Shrubgrass,72.84141795148842,98.77,Shrubgrass,72.84141795148842,98.77,6442.0274228653225,0.00450718,0.985797,0.001,25.63468140016946,19.053768034028725,0.7145163012760772,2,1.4290326025521545,16.195702828924414,12.593160771468066,19.39111687029447,0.6494293678751278,2.035603441055812,0.025
114041,sub114041,114040,Chn_114041,38.0373329208,0,93.361519621493,936.5,48.959713311700504,-110.64585462414699,2.21570734538958,287.600552675979,Shrubgrass,93.361519621493,100,Shrubgrass,93.361519621493,100,171.8014063707401,0.00450718,0.985797,0.00308,0.7197597104339605,6.523621513345862,0.24463580675046984,2,0.4892716135009397,5.5450782863439825,1.4762180559631792,6.639122873593087,0.2223513684066298,0.48757004937481485,0.04177645098966141
114043,sub114043,113636,Chn_114043,35.7918557558,0,484.123915183824,916.6,48.5721464644831,-110.449535099544,0.877122240194565,269.001850213848,Crops,484.123915183824,100,Crops,484.123915183824,100,2164.5775265481316,0.00450718,0.985797,0.001,8.74793893674728,13.800798637664832,0.5175299489124312,2,1.0350598978248624,11.730678842015106,6.606652117858823,14.045143134335484,0.47038695545279696,1.3241107266871555,0.025
114044,sub114044,114047,Chn_114044,15.3554489622,0,22.510596498259588,1592.3,48.69691137830091,-113.1886741689299,3.1887007086373127,334.277723257179,Shrubgrass,22.510596498259588,100,Shrubgrass,22.510596498259588,100,22.510596498259588,0.00450718,0.985797,0.01474,0.09706975941641816,3.5764954955478134,0.134118581083043,2,0.268237162166086,3.0400211712156415,0.4436989135293099,3.639817699910645,0.12190141103500937,0.21877393984199134,0.08
114046,sub114046,114047,Chn_114046,32.9975022336,0,156.29557507018063,1742.5,48.687573119113665,-113.28936769915755,4.5975695414326605,287.25862465280915,Shrubgrass,149.8817934649367,95.9,Shrubgrass,149.8817934649367,95.9,159.1429745640628,0.00450718,0.985797,0.00827,0.6674525341856071,6.377619609010686,0.23916073533790072,2,0.47832147067580144,5.420976667659083,1.4108804807416797,6.490535991187848,0.21737503384269366,0.4730751777320903,0.0694964096779182
114047,sub114047,114073,Chn_114047,1.81993208219,0,0.8607393532511369,1452.5,48.75484961187882,-113.16718581874831,3.1223693457382873,335.60806872923746,Shrubgrass,0.551781847477326,64.11,Shrubgrass,0.551781847477326,64.11,182.51431041557353,0.00450718,0.985797,0.00366,0.7639846349198823,6.641373175245209,0.24905149407169536,2,0.4981029881433907,5.645167198958427,1.5299906185838112,6.7589593402428205,0.22636482061287932,0.49933942446460305,0.04500049686601794
114051,sub114051,114105,Chn_114051,31.3163189879,0,59.17288986221823,1361.7,48.93531144255822,-111.1714138815698,5.40382669092648,21.43521409011621,Shrubgrass,59.17288986221823,100,Shrubgrass,59.17288986221823,100,59.17288986221823,0.00450718,0.985797,0.02049,0.2516855153596458,4.759813792716381,0.17849301722686428,2,0.35698603445372856,4.045841723808923,0.7858740109024918,4.844086763865542,0.16223367772119973,0.32026191459189757,0.08
114052,sub114052,114105,Chn_114052,7.89211623654,0,11.3075980776033,1129.1,48.9745538191816,-111.23333742824,1.28504979610443,25.9352986401699,Crops,11.3075980776033,100,Crops,11.3075980776033,100,11.3075980776033,0.00450718,0.985797,0.01481,0.04923956942420246,2.9176068530683863,0.10941025699006449,2,0.21882051398012897,2.4799658251081285,0.29527490692092156,2.96926336923914,0.09944382501730872,0.16675839453363864,0.08
114055,sub114055,114041,Chn_114055,20.6729643157,0,78.43988674924711,1004.1,49.02301782934079,-110.78761466043234,1.4766466347130967,260.9598833676094,Shrubgrass,78.43988674924711,100,Shrubgrass,78.43988674924711,100,78.43988674924711,0.00450718,0.985797,0.00498,0.3323026097778047,5.173597309107772,0.19400989909154148,2,0.38801979818308296,4.397557712741606,0.9284494099892492,5.265196358094729,0.17633709112516727,0.3579113802028831,0.062001416571204844
114056,sub114056,114112,Chn_114056,7.01227124752,0,8.90239853064175,1102.8,48.9771296914757,-111.330477077156,0.967922329902649,294.405566024116,Crops,8.90239853064175,100,Crops,8.90239853064175,100,8.90239853064175,0.00450718,0.985797,0.00733,0.03889789381537623,2.7183809768945615,0.10193928663354605,2,0.2038785732670921,2.3106238303603774,0.2563265812641211,2.766510179341267,0.09265340253515893,0.15175130734996034,0.08
114058,sub114058,114112,Chn_114058,41.4420716428,0,165.66687239405795,1491.2,48.91162822324453,-111.27418506724088,4.199891485342044,327.22784694553314,Shrubgrass,159.07991354010304,96.02,Shrubgrass,159.07991354010304,96.02,165.66687239405795,0.00450718,0.985797,0.0173,0.6944176832878735,6.453847927954587,0.242019297298297,2,0.484038594596594,5.485770738761398,1.4448090598641161,6.568113940012845,0.219973202818904,0.4806293804339677,0.08
114061,sub114061,114065,Chn_114061,28.5438786329,0,75.29899499197992,1382,48.939916875194044,-111.43436900325887,4.578881566751146,243.62072890548262,Shrubgrass,73.30109424599786,97.35,Shrubgrass,73.30109424599786,97.35,75.29899499197992,0.00450718,0.985797,0.0169,0.31918174560696033,5.11144756604246,0.19167928372659226,2,0.38335856745318453,4.344730431136091,0.9062767126451732,5.201946247718349,0.1742187768746514,0.3521901657114816,0.08
114063,sub114063,114065,Chn_114063,12.4299462432,0,11.099890723209757,1304.2,48.97877779014183,-111.45791950969091,4.133684598414311,294.15856961987004,Shrubgrass,11.099890723209757,100,Shrubgrass,11.099890723209757,100,11.099890723209757,0.00450718,0.985797,0.03113,0.04834782530712144,2.9016536979890697,0.10881201367459012,2,0.21762402734918024,2.466405643290709,0.29205467322467327,2.9530277619807497,0.09890007706150956,0.16554374827595444,0.08
114064,sub114064,114070,Chn_114064,14.3968747908,0,17.484997066794605,1162.1,48.96147263861315,-111.3758379415934,1.6528698107176174,51.17455008324368,Shrubgrass,17.484997066794605,100,Shrubgrass,17.484997066794605,100,17.484997066794605,0.00450718,0.985797,0.01257,0.07566950400974688,3.3190115415121975,0.12446293280670742,2,0.24892586561341484,2.821159810285368,0.3821118671902251,3.3777749671549406,0.11312531796991596,0.19802971461254476,0.08
114065,sub114065,114070,Chn_114065,0.538389366744,0,0.059899985016755,1042,48.9996966631886,-111.397009287924,1.25687408447266,320.623625559705,Shrubgrass,0.059899985016755,100,Shrubgrass,0.059899985016755,100,86.45878570020643,0.00450718,0.985797,0.00117,0.3657678538380974,5.324687893010196,0.19967579598788238,2,0.39935159197576475,4.525984709058667,0.9834704464170625,5.418962015639237,0.18148686844062503,0.37191545020050903,0.02948122431413864
114069,sub114069,-1,Chn_114069,0,0,68.7772890293467,1234.9,48.8771670531851,-112.288828065444,1.82540620295491,317.721873323739,Crops,68.7772890293467,100,Crops,68.7772890293467,100,68.7772890293467,0.00450718,0.985797,0.001,0.2919125211629443,4.976320159113475,0.18661200596675528,2,0.37322401193351057,4.2298721352464534,0.8589930056830957,5.064426396764976,0.1696130891016203,0.33983108038325316,0.028513015251613705
114070,sub114070,114094,Chn_114070,6.88252384408,0,4.52079934574321,1050.7,49.0088565360796,-111.409348883658,1.84025990962982,314.22276615752,Shrubgrass,4.52079934574321,100,Shrubgrass,4.52079934574321,100,108.46458211274425,0.00450718,0.985797,0.00477,0.45738893613636233,5.694009573225909,0.21352535899597158,2,0.42705071799194316,4.8399081372420225,1.124629280380844,5.7948225725121,0.19407484289778842,0.40670196314066476,0.056924044519080993
114073,sub114073,114101,Chn_114073,28.6112622255,0,191.93152966706916,1530.9,48.77194794051673,-113.16185860394383,3.5615046852125367,255.37697243365363,Shrubgrass,187.31437479604372,97.59,Shrubgrass,187.31437479604372,97.59,374.4458400826427,0.00450718,0.985797,0.00344,1.5514724516904483,8.214019262972188,0.3080257223614571,2,0.6160514447229142,6.98191637352636,2.3403695256953365,8.35944928156375,0.27996695079625367,0.6629177292972559,0.03786379138950544
114075,sub114075,114101,Chn_114075,41.8871018593,0,178.4147720876621,1515.8,48.826822111434474,-113.2203580992996,3.655713183986659,258.7178201706058,Shrubgrass,178.4147720876621,100,Shrubgrass,178.4147720876621,100,178.4147720876621,0.00450718,0.985797,0.01048,0.7470654301577961,6.596902850968126,0.24738385691130474,2,0.4947677138226095,5.607367423322907,1.5095697256210516,6.713701664502425,0.22484909235729808,0.4948863358070103,0.07648963779998681
114076,sub114076,114040,Chn_114076,53.881203158700004,0,205.9602293009161,975.7,49.08106337948516,-110.79649939425066,4.569632186825917,245.64936371692056,Shrubgrass,205.9602293009161,100,Shrubgrass,205.9602293009161,100,6196.474418224964,0.00450718,0.985797,0.001,24.671169268165716,18.836031858741915,0.7063511947028219,2,1.4127023894056439,16.01062707993063,12.30698958636656,19.169525654618027,0.6420080396408635,2.00464696057726,0.025
114077,sub114077,114111,Chn_114077,19.7447081881,0,61.2247899271711,1189.8,48.94091500017728,-112.11960810015638,1.643058950492517,328.1733428816367,Crops,49.7341324329432,81.23,Crops,49.7341324329432,81.23,61.2247899271711,0.00450718,0.985797,0.00741,0.26028699989156695,4.808041856145593,0.18030156960545973,2,0.36060313921091947,4.086835577723754,0.8018801813874136,4.893168709899189,0.16387748490362888,0.3245958759589472,0.07941678461524755
114080,sub114080,114096,Chn_114080,18.1774790412,0,59.988790289163525,1200.8,49.014155112240516,-111.47362949200497,3.7466177669082215,285.0705280939191,Shrubgrass,59.988790289163525,100,Shrubgrass,59.988790289163525,100,59.988790289163525,0.00450718,0.985797,0.0339,0.2551062372322847,4.779129728814225,0.17921736483053347,2,0.35843472966106693,4.062260269492091,0.7922653084677463,4.8637446905109964,0.1628920428355192,0.3219959709275472,0.08
114081,sub114081,114096,Chn_114081,16.502043094,0,22.552096318426422,1203.3,49.03000371084613,-111.51286082195419,3.7685372551393597,331.1486889171439,Shrubgrass,22.552096318426422,100,Shrubgrass,22.552096318426422,100,22.552096318426422,0.00450718,0.985797,0.02604,0.09724617013724322,3.578444190725779,0.13419165715221673,2,0.26838331430443346,3.041677562116912,0.4441825542816992,3.641800896928317,0.1219678304369538,0.21893288964151889,0.08
114084,sub114084,114111,Chn_114084,29.0165668891,0,270.611056115644,1241.9,48.9481143135175,-112.23074047872,1.9325049602937503,262.786174177529,Crops,270.611056115644,100,Crops,270.611056115644,100,270.611056115644,0.00450718,0.985797,0.0056,1.126429031627911,7.461800731406652,0.27981752742774946,2,0.5596350548554989,6.342530621695654,1.9313469335092233,7.593912646944373,0.2543283052230467,0.5832349497048722,0.051504708984564836
114085,sub114085,114450,Chn_114085,9.30047701301,0,20.4814963689766,937.5,49.2220440307564,-110.011879402481,1.15390193462372,213.959546162494,Shrubgrass,20.4814963689766,100,Shrubgrass,20.4814963689766,100,1296.781298176471,0.00450718,0.985797,0.001,5.279096427345233,11.860428367442527,0.4447660637790948,2,0.8895321275581896,10.081364112326147,4.879482336742228,12.070418417716272,0.404251299986453,1.081896820815178,0.025
114088,sub114088,-1,Chn_114088,0,0,748.2312700636999,867.3,49.05027895717145,-110.12866044615163,0.6181242196356077,175.4107019864453,Shrubgrass,702.421194700549,93.88,Shrubgrass,702.421194700549,93.88,748.2312700636999,0.00450718,0.985797,0.001,3.069875943199085,10.080190602497487,0.3780071475936558,2,0.7560142951873116,8.568162012122864,3.524605289586666,10.258661368123285,0.34357360703401946,0.8709843205050324,0.025
114089,sub114089,114108,Chn_114089,26.2248029627,0,72.4898512991368,1302,48.98639776177946,-111.63403885190432,4.034155159071938,51.46008298424158,Crops,48.1279874166923,66.39,Crops,48.1279874166923,66.39,72.4898512991368,0.00450718,0.985797,0.01694,0.30744015767886884,5.0542960270155435,0.18953610101308288,2,0.37907220202616576,4.296151622963212,0.8861236951519583,5.143782835074252,0.17227082160422638,0.34694948274252724,0.08
114091,sub114091,114108,Chn_114091,1.57988245466,0,0.84383638854449,922.4,49.07575228598156,-111.64292528905439,4.918748614305685,272.2435260260679,Shrubgrass,0.802717041493264,95.13,Shrubgrass,0.802717041493264,95.13,4257.15261403575,0.00450718,0.985797,0.001,17.04039829898222,16.85684987000583,0.6321318701252187,2,1.2642637402504373,14.328322389504956,9.856570630290822,17.155302054193072,0.5745495240570069,1.728836421728095,0.025
114094,sub114094,114099,Chn_114094,22.9963506589,0,54.4321909464996,1007.8,49.04354145523538,-111.3796162059247,2.0659409864186524,144.85663489378996,Shrubgrass,54.4321909464996,100,Shrubgrass,54.4321909464996,100,162.89677305924386,0.00450718,0.985797,0.00501,0.6829699423194268,6.421743778521915,0.2408153916945718,2,0.4816307833891436,5.458482211743627,1.4304706376329144,6.535441383458229,0.2188789637458244,0.4774442231471302,0.053843370228097466
114096,sub114096,114099,Chn_114096,8.89859443318,0,14.181097638041111,972.6,49.087734167685895,-111.42391753775257,2.7495829053728618,333.74289830189196,Shrubgrass,13.5608201773305,95.63,Shrubgrass,13.5608201773305,95.63,96.72198424563106,0.00450718,0.985797,0.00247,0.4085353915934264,5.504291203641367,0.20641092013655127,2,0.41282184027310254,4.678647523095162,1.0509348761399044,5.601745220542379,0.18760847463857871,0.38873521173260656,0.041898283462857996
114097,sub114097,114103,Chn_114097,27.664207856,0,190.30390654055762,1123.4,49.39383525002706,-110.01361890089139,1.6087154397414498,173.01150531146936,Shrubgrass,186.030716289138,97.75,Shrubgrass,186.030716289138,97.75,493.3452546110907,0.00450718,0.985797,0.00362,2.0361278053464953,8.911975970442613,0.33419909889159805,2,0.6683981977831961,7.575179574876222,2.7549962632655842,9.069763381157797,0.3037561342547281,0.7390673564591368,0.03678637294600416
114098,sub114098,114091,Chn_114098,38.7043818219,0,206.00776646661492,1100.5,48.9798310034812,-111.7279913080635,1.5661921143281234,77.48779124990664,Crops,201.369833748364,97.75,Crops,201.369833748364,97.75,206.00776646661492,0.00450718,0.985797,0.00586,0.8608439019748924,6.8835079549080955,0.2581315483090536,2,0.5162630966181072,5.850981761671881,1.6435867737332552,7.005381139984511,0.234617751823977,0.5237593266947295,0.05559780137671747
114099,sub114099,114114,Chn_114099,2.44038571161,0,2.19719962129482,905.1,49.1109993140007,-111.381900088501,2.12868237495422,337.84065470759,Shrubgrass,2.19719962129482,100,Shrubgrass,2.19719962129482,100,261.81595692616975,0.00450718,0.985797,0.00205,1.090330637857258,7.389243209491886,0.27709662035594573,2,0.5541932407118915,6.280856728068103,1.8939692463129487,7.520070486970796,0.25185525183499574,0.5756855028030893,0.03136598847335504
114101,sub114101,114115,Chn_114101,39.5379422433,0,325.9285787649603,1398.5,48.90681786217739,-112.88535400396292,2.2517193359316923,275.98913917964126,Shrubgrass,319.6515351639458,98.07,Shrubgrass,319.6515351639458,98.07,878.7891909352651,0.00450718,0.985797,0.00304,3.597307925414819,10.571236300465314,0.39642136126744926,2,0.7928427225348985,8.985550855395516,3.8763640931720587,10.758401078449554,0.3603104276282197,0.9280108470076953,0.030083957054933035
114103,sub114103,114085,Chn_114103,10.2094276606,0,16.375577359375,956.5,49.2623480794434,-110.01008271392,1.32701798643059,163.409522208494,Shrubgrass,16.375577359375,100,Shrubgrass,16.375577359375,100,996.4526970245425,0.00450718,0.985797,0.00149,4.0716881604811945,10.971470739033856,0.41143015271376965,2,0.8228603054275393,9.325750128178777,4.175444340531203,11.165721707100994,0.37395203373873914,0.9751508650126544,0.025
114105,sub114105,114107,Chn_114105,36.3099267256,0,99.8424833578697,1081.2,49.057078850161446,-111.20364901335044,2.031911690391446,354.0081866770337,Shrubgrass,99.8424833578697,100,Shrubgrass,99.8424833578697,100,170.32297129769123,0.00450718,0.985797,0.00559,0.7136534238311999,6.506968473166025,0.24401131774372595,2,0.4880226354874519,5.530923202191121,1.468690905280063,6.622174989699665,0.22178376553994875,0.48591124331577046,0.05637702108062365
114107,sub114107,114076,Chn_114107,33.3372291748,0,343.142642094952,996.8,49.07342499774449,-111.04456168970752,2.4363841189206963,338.6753722257165,Shrubgrass,343.142642094952,100,Shrubgrass,343.142642094952,100,5990.514188924048,0.00450718,0.985797,0.001,23.86259558609083,18.648667287964003,0.6993250232986502,2,1.3986500465973004,15.851367194769402,12.063368709220887,18.978843775694216,0.6356218983513725,1.9781038084205251,0.025
114108,sub114108,114114,Chn_114108,29.6395783604,0,260.18615705418114,1161.5,49.10114458221224,-111.53866470939319,2.296432736257157,244.3705839086616,Shrubgrass,255.53499827498914,98.21,Shrubgrass,255.53499827498914,98.21,4589.828622389068,0.00450718,0.985797,0.001,18.35240045793129,17.236153756074337,0.6463557658527876,2,1.2927115317055753,14.650730692663187,10.305135809261545,17.54132155285473,0.5874777324051993,1.7808984566159156,0.025
114111,sub114111,114121,Chn_114111,35.3439695141,0,257.153258165247,1156.6,49.044984317612915,-112.04881393716697,1.616533591652577,300.4998257792365,Crops,245.317142709303,95.4,Crops,245.317142709303,95.4,588.989104208062,0.00450718,0.985797,0.00277,2.4247576036614418,9.391457454655301,0.3521796545495738,2,0.7043593090991476,7.982738836457006,3.059419223940209,9.557734132187486,0.32009879973926386,0.7925548694626459,0.031074196642974693
114112,sub114112,114116,Chn_114112,36.227824432,0,68.7070682842314,1006.1,49.05189298599816,-111.28351833610937,1.7014607338350318,323.15164478156976,Crops,47.0974222076499,68.55,Crops,47.0974222076499,68.55,243.2763392089311,0.00450718,0.985797,0.00503,1.0141798976434322,7.230477780230907,0.27114291675865904,2,0.5422858335173181,6.145906113196271,1.8134558722736964,7.358494100176128,0.2464438847929892,0.5592525923290659,0.04984879724295242
114114,sub114114,114116,Chn_114114,9.51616479977,0,133.68849819703348,993.7,49.14050516554087,-111.35570583042801,1.4789328424146173,295.7627565958656,Shrubgrass,129.5361636499891,96.89,Shrubgrass,129.5361636499891,96.89,4985.333077512271,0.00450718,0.985797,0.001,19.91043422252306,17.66268468259493,0.6623506755973099,2,1.3247013511946197,15.01328198020569,10.821474297450582,17.975404251362683,0.6020156290298854,1.8399003384606973,0.025
114115,sub114115,114131,Chn_114115,40.633060034,1,175.734071915773,1250.7,48.9672193149781,-112.623713416925,2.45901441765621,326.106838584395,Shrubgrass,175.734071915773,100,Shrubgrass,175.734071915773,100,1054.523262851038,0.00450718,0.985797,0.00135,4.305509983124151,11.156805876177904,0.41838022035667144,2,0.8367604407133429,9.483284994751218,4.317702883380524,11.354338221068936,0.38026900373362676,0.9971760677875021,0.025
114116,sub114116,114107,Chn_114116,7.46305760717,0,248.43915881020237,975,49.22230252176331,-111.33036778671458,0.9505520658500384,253.32262262267164,Crops,248.43915881020237,100,Crops,248.43915881020237,100,5477.048575531405,0.00450718,0.985797,0.001,21.845043705323647,18.160942015951584,0.6810353255981844,2,1.3620706511963687,15.436800713558846,11.440624829578082,18.48248327979133,0.61899825128408,1.9094275033690855,0.025
114117,sub114117,114091,Chn_114117,12.5023031179,0,28.1353952524404,950.1,49.1032631656984,-111.702999022446,1.71107304096222,233.127008037486,Crops,28.1353952524404,100,Crops,28.1353952524404,100,4050.3010111805906,0.00450718,0.985797,0.00108,16.223892529507953,16.61035883572935,0.6228884563398507,2,1.2457769126797014,14.118805010369947,9.57042071635557,16.90444687192158,0.5661481140948845,1.6952120507912252,0.025
114119,sub114119,114128,Chn_114119,32.2774429891,1,147.6772766150424,1437.9,48.90927334253133,-113.18644947389652,3.7314380886853717,304.1065249197159,Shrubgrass,147.6772766150424,100,Shrubgrass,147.6772766150424,100,147.6772766150424,0.00450718,0.985797,0.00942,0.620023021425461,6.238136031965433,0.23393010119870375,2,0.4678602023974075,5.3024156271706175,1.3498412087552825,6.348582843698031,0.21262087019864798,0.45933034004584694,0.07527271477454835
